Lane_N_Count,Lane_S_Count,Lane_E_Count,Lane_W_Count,Congestion_N,Congestion_S,Congestion_E,Congestion_W,Current_Green_Lane,Green_Timer_Remaining,Event_Type,Event_Lane,Congestion_Level,Optimal_Action,Signal_Duration
26,41,27,32,71.1,78,77.3,85.7,S,19,Breakdown,N,Severe,GREEN_W,83
19,32,19,32,70,77,98.9,86.1,W,17,Ambulance,E,Severe,GREEN_E,35
11,27,10,12,44,68.7,55.2,81.9,E,25,Ambulance,W,High,GREEN_W,35
25,29,39,22,71.6,68,82.8,97.3,N,4,Normal,None,Severe,GREEN_W,63
50,46,53,52,98.7,100,99.7,94.6,W,1,Ambulance,S,Severe,GREEN_S,35
26,15,27,23,50.3,56.1,58.7,58,E,19,Ambulance,E,Moderate,GREEN_E,35
15,14,7,11,41.5,29.6,22.9,33.7,N,32,Normal,None,Moderate,GREEN_N,33
23,15,14,17,56.5,58.4,66.8,58.7,W,33,Ambulance,E,High,GREEN_E,35
13,4,1,10,52,20.8,61.4,33.6,W,16,Ambulance,E,Moderate,GREEN_E,35
18,24,28,27,54.4,50.8,69.1,58.8,N,32,Ambulance,E,High,GREEN_E,35
11,20,22,11,53.5,59.9,59.1,54.3,S,46,Normal,None,High,GREEN_S,48
42,50,55,44,100,100,100,94,W,6,Ambulance,N,Severe,GREEN_N,35
55,37,42,47,100,99.3,100,100,S,9,Ambulance,E,Severe,GREEN_E,35
15,11,2,13,33.4,34.6,22.1,48.8,S,22,Ambulance,W,Moderate,GREEN_W,35
20,25,26,19,72.4,94.7,82.2,72.1,S,29,Normal,None,Severe,GREEN_S,81
11,4,7,4,46.7,17.7,39.3,55.1,N,25,Breakdown,S,Moderate,GREEN_W,45
15,12,4,2,44.2,31.2,22.4,16,N,19,Normal,None,Low,GREEN_N,23
9,18,8,19,58.5,62.2,42.9,76.9,S,3,Normal,None,High,GREEN_W,57
8,15,16,21,52.7,61.5,58.5,74.1,E,52,Breakdown,S,High,GREEN_W,62
8,9,8,25,45.8,49.3,78.1,71.3,S,15,Ambulance,E,High,GREEN_E,35
23,23,38,18,71,79.5,83.6,67.6,W,13,Normal,None,High,GREEN_E,58
15,14,1,6,39.5,39.9,10,23.4,S,14,Breakdown,N,Low,GREEN_S,27
11,4,14,12,35.5,23.1,37.7,48.3,W,22,Breakdown,E,Moderate,GREEN_W,40
37,23,29,29,82.2,70.4,81.2,78.1,N,38,Breakdown,S,Severe,GREEN_N,61
41,32,43,48,95.4,99.9,100,100,N,36,Breakdown,S,Severe,GREEN_W,70
10,18,13,10,59.8,60.6,62,44.8,S,8,Ambulance,E,High,GREEN_E,35
51,48,44,52,98.1,100,93.1,99.8,W,64,Normal,None,Severe,GREEN_S,82
7,7,9,3,26.2,29.5,29.8,21.6,N,1,Breakdown,W,Low,GREEN_E,13
26,31,36,31,80.1,95.2,83.2,78.3,S,2,Ambulance,S,Severe,GREEN_S,35
34,18,28,18,84.7,70.2,76.8,74.6,W,30,Normal,None,Severe,GREEN_N,63
43,55,49,36,97.6,99,100,100,N,8,Ambulance,W,Severe,GREEN_W,35
32,30,37,39,69,81.7,74.1,96.4,N,17,Ambulance,W,Severe,GREEN_W,35
24,20,19,18,72.5,53.9,62.5,48.9,E,14,Normal,None,High,GREEN_N,50
54,49,32,49,100,100,100,100,E,28,Normal,None,Severe,GREEN_N,71
5,7,2,3,57.8,45,14.7,19.1,N,40,Breakdown,E,Moderate,GREEN_N,45
19,36,37,29,69.1,95.2,85.8,80.9,E,45,Normal,None,Severe,GREEN_S,75
15,2,14,5,53.2,15.2,39.8,31.1,S,2,Normal,None,Moderate,GREEN_N,30
2,9,2,3,14.8,44.9,56.4,23.9,E,30,Ambulance,E,Moderate,GREEN_E,35
46,55,50,51,100,98.2,99.3,100,W,56,Normal,None,Severe,GREEN_N,73
41,41,22,36,84.8,72,66,81.8,N,12,Normal,None,Severe,GREEN_N,73
41,32,49,46,97.1,100,100,96.2,N,22,Ambulance,S,Severe,GREEN_S,35
19,12,22,10,53.3,53.3,63,44,S,21,Breakdown,N,Moderate,GREEN_E,44
37,53,52,46,90.3,100,100,100,E,28,Ambulance,E,Severe,GREEN_E,35
25,19,28,27,71.3,75.7,80.9,72.5,W,23,Normal,None,High,GREEN_E,50
42,38,23,37,85,91.1,66.2,77.6,W,22,Ambulance,S,Severe,GREEN_S,35
7,9,7,1,26.7,38.3,39.3,49.3,E,12,Ambulance,W,Moderate,GREEN_W,35
4,15,11,9,15.3,43.8,32.8,36.2,W,25,Ambulance,S,Moderate,GREEN_S,35
40,32,18,28,79.6,90.5,64.5,69.8,N,46,Normal,None,Severe,GREEN_S,79
38,51,42,35,100,100,99.6,95.7,E,21,Normal,None,Severe,GREEN_N,82
14,2,2,2,55.3,61.4,24.3,26.8,W,5,Ambulance,S,Moderate,GREEN_S,35
4,1,11,4,26.9,15.1,43.8,51,S,7,Ambulance,W,Moderate,GREEN_W,35
38,21,41,24,83.2,64.1,88.9,65.3,E,6,Ambulance,E,High,GREEN_E,35
24,17,19,11,67.4,54.5,50,57.4,S,3,Normal,None,High,GREEN_N,61
33,42,19,32,68.6,84.4,72.2,78.6,E,20,Normal,None,High,GREEN_S,63
20,15,25,16,54.5,68.4,58.1,56.3,W,1,Breakdown,W,High,GREEN_S,54
37,18,32,40,82.9,65.3,98.9,86,W,38,Normal,None,Severe,GREEN_E,69
27,12,9,11,64.4,48.9,49,46.4,W,4,Ambulance,N,Moderate,GREEN_N,35
7,4,6,8,35.7,18.1,25.1,30.4,S,9,Normal,None,Low,GREEN_N,23
6,1,6,8,34.6,21.7,48.2,42.7,S,7,Normal,None,Moderate,GREEN_E,30
33,33,20,29,84.3,82.2,78.1,68.4,S,34,Ambulance,N,Severe,GREEN_N,35
39,46,37,32,100,100,94.1,100,E,35,Normal,None,Severe,GREEN_W,78
5,6,9,6,25.3,28.2,31.3,45.9,E,4,Breakdown,S,Moderate,GREEN_W,35
21,20,11,21,51,72.4,43.4,60.9,E,27,Ambulance,S,High,GREEN_S,35
39,31,38,21,85.2,76.3,75.6,99.4,S,30,Ambulance,W,Severe,GREEN_W,35
8,13,11,15,45.8,39.2,30.3,37.6,W,10,Ambulance,N,Moderate,GREEN_N,35
11,5,14,3,38,28.4,45.3,28.4,W,4,Normal,None,Moderate,GREEN_E,49
11,6,15,10,37.1,22.4,30,28.1,N,13,Breakdown,E,Low,GREEN_N,32
13,16,10,19,50,57.2,43.6,56.1,N,12,Ambulance,S,Moderate,GREEN_S,35
17,25,22,9,47.6,60.5,65.1,44.1,S,41,Normal,None,Moderate,GREEN_E,48
50,39,51,51,100,92.3,97.1,100,E,27,Ambulance,W,Severe,GREEN_W,35
4,10,5,2,51.8,46,26.5,18.8,N,13,Breakdown,S,Moderate,GREEN_N,30
36,36,18,32,78.4,85.5,96.8,69.4,E,12,Ambulance,E,Severe,GREEN_E,35
19,27,36,28,73.9,67.4,72.7,85.3,E,18,Ambulance,W,High,GREEN_W,35
4,4,7,2,32.8,31.6,33.2,23.8,W,13,Normal,None,Low,GREEN_E,35
37,50,35,51,100,100,100,100,N,62,Normal,None,Severe,GREEN_W,72
5,3,5,10,54.4,16.6,30.3,48.1,W,31,Ambulance,N,Moderate,GREEN_N,35
8,12,4,2,39.4,48.9,31.8,16.9,S,4,Breakdown,E,Moderate,GREEN_S,39
42,27,24,42,74.1,77.8,69.3,84,S,3,Ambulance,W,Severe,GREEN_W,35
20,24,10,23,60.1,71.4,43.1,59.1,N,26,Normal,None,High,GREEN_S,63
37,45,42,41,96.6,100,100,95,W,12,Normal,None,Severe,GREEN_S,66
53,55,32,45,100,100,100,100,N,10,Ambulance,E,Severe,GREEN_E,35
21,13,17,17,61.5,55.2,56.4,61.1,S,16,Normal,None,High,GREEN_N,65
33,33,36,49,100,100,100,100,W,72,Normal,None,Severe,GREEN_W,81
35,24,21,22,85.6,75.9,76.3,78.8,W,32,Ambulance,N,Severe,GREEN_N,35
42,27,37,36,72.9,69.1,77.6,79.9,E,51,Breakdown,S,High,GREEN_W,62
25,27,26,13,55.9,68.9,61.3,43.7,E,33,Ambulance,S,High,GREEN_S,35
32,32,31,24,79.4,91.9,72,80.1,W,49,Normal,None,Severe,GREEN_S,68
8,9,9,10,24.1,33.6,45.6,35.2,W,26,Normal,None,Moderate,GREEN_E,45
26,21,19,21,75.7,60.4,58.7,61.6,W,42,Normal,None,High,GREEN_N,46
14,11,3,5,37.2,43.2,25.9,52.8,S,22,Ambulance,W,Moderate,GREEN_W,35
8,22,9,10,54.3,72.8,86.6,45.2,N,20,Breakdown,S,High,GREEN_E,45
9,8,2,4,45.7,30.4,52.1,24.2,W,22,Ambulance,E,Moderate,GREEN_E,35
37,32,33,27,80.6,72.3,78.7,81.4,N,26,Normal,None,Severe,GREEN_W,72
12,13,18,25,51.7,46.8,63.5,69.6,W,9,Breakdown,S,High,GREEN_W,58
1,12,3,6,50.3,43,18,24.5,W,17,Ambulance,N,Moderate,GREEN_N,35
20,19,18,11,56.8,54,62.6,47.4,N,5,Normal,None,Moderate,GREEN_E,30
16,26,23,11,49.2,56.8,58.2,72.6,S,10,Ambulance,W,High,GREEN_W,35
15,17,10,24,52.3,52.4,46,65.8,S,33,Normal,None,Moderate,GREEN_W,36
41,54,32,32,95.7,98.8,100,92.3,S,8,Ambulance,E,Severe,GREEN_E,35
20,24,41,23,69.4,79,82.7,88.9,E,67,Breakdown,S,Severe,GREEN_W,83
55,53,40,46,100,100,100,100,N,35,Normal,None,Severe,GREEN_S,81
37,36,36,32,71.3,95.2,69.6,81.2,N,9,Ambulance,S,Severe,GREEN_S,35
31,19,25,41,83.3,66.4,66.2,74.9,W,48,Normal,None,High,GREEN_N,58
10,15,9,10,25.8,31.1,20.4,25.5,W,15,Normal,None,Low,GREEN_S,32
24,10,23,10,61.3,53.1,62.3,47.5,N,16,Ambulance,E,High,GREEN_E,35
51,42,49,43,100,96.8,93.5,100,S,6,Ambulance,W,Severe,GREEN_W,35
13,15,1,14,28.6,35,23,40.5,W,22,Normal,None,Moderate,GREEN_W,45
34,32,18,18,71.7,72.6,76.6,68.6,N,25,Ambulance,E,High,GREEN_E,35
29,24,32,39,82.7,66.9,88.1,71.6,E,33,Normal,None,Severe,GREEN_E,56
43,33,34,38,100,100,100,100,W,16,Normal,None,Severe,GREEN_W,68
41,28,25,33,81,67.1,73.6,86.4,E,41,Normal,None,Severe,GREEN_W,73
31,26,27,29,74.4,73.6,84.3,77.4,E,16,Breakdown,N,Severe,GREEN_E,80
15,10,1,5,37.4,39.9,13.3,27.7,N,17,Normal,None,Low,GREEN_S,25
35,18,38,23,78.7,78.3,85.5,80.1,S,77,Normal,None,Severe,GREEN_E,81
55,44,49,38,100,100,100,98.3,W,60,Normal,None,Severe,GREEN_N,67
36,33,24,34,86.7,80.4,71.1,79.1,N,72,Normal,None,Severe,GREEN_N,77
14,21,25,15,47.6,55.7,62.9,46.2,S,39,Normal,None,Moderate,GREEN_E,50
49,52,33,46,99.5,100,88.8,100,W,49,Normal,None,Severe,GREEN_S,67
33,32,50,41,100,100,100,100,S,32,Ambulance,W,Severe,GREEN_W,35
33,32,38,32,100,100,100,100,E,45,Breakdown,E,Severe,GREEN_W,63
11,13,2,11,27,47.7,24.7,33.1,S,5,Breakdown,N,Moderate,GREEN_S,48
47,36,55,53,94.2,100,99.3,100,E,34,Breakdown,S,Severe,GREEN_W,63
21,18,18,25,72.2,46.6,56.1,66.5,S,19,Ambulance,N,High,GREEN_N,35
13,8,10,5,34.8,29,24.5,40.7,W,27,Ambulance,W,Moderate,GREEN_W,35
50,49,52,52,100,100,100,100,S,12,Breakdown,E,Severe,GREEN_W,62
14,9,19,25,53.8,55.8,55.6,63.5,W,25,Normal,None,High,GREEN_W,46
38,32,34,35,86.8,66.7,68.4,73.6,W,42,Breakdown,S,High,GREEN_N,54
8,12,1,9,33.6,36.5,16.1,25.9,N,23,Ambulance,S,Low,GREEN_S,35
15,10,7,5,36.3,37.7,50.4,19.4,N,13,Ambulance,E,Moderate,GREEN_E,35
2,9,4,11,23.1,42.7,23.6,49.3,S,25,Normal,None,Moderate,GREEN_W,30
13,13,27,19,80.6,58.3,67.5,52.8,S,46,Breakdown,S,High,GREEN_N,54
21,27,13,11,53.8,64.6,58.9,42.2,N,12,Ambulance,S,Moderate,GREEN_S,35
36,42,32,42,78.4,81.4,71.6,89.6,W,50,Normal,None,Severe,GREEN_W,69
36,39,36,30,79.9,71.4,91.1,72.7,E,26,Normal,None,Severe,GREEN_E,56
29,22,26,28,73.1,74.8,82.7,92.4,S,30,Ambulance,W,Severe,GREEN_W,35
12,17,14,15,48.8,56.5,57.2,55.2,E,17,Ambulance,E,Moderate,GREEN_E,35
52,37,50,52,100,90.1,100,100,S,9,Normal,None,Severe,GREEN_E,71
11,15,1,13,40.1,44.8,9.1,34.8,N,6,Normal,None,Moderate,GREEN_S,32
43,51,42,44,100,96.9,100,100,W,2,Ambulance,N,Severe,GREEN_N,35
1,15,5,7,19.6,46,53.4,25.4,N,31,Normal,None,Moderate,GREEN_E,46
27,37,21,18,72.7,84,71.9,89.6,N,28,Ambulance,W,Severe,GREEN_W,35
12,10,9,12,75.8,50.4,45.6,63.7,W,31,Breakdown,S,High,GREEN_N,63
53,37,54,34,100,99.2,100,96.4,S,9,Normal,None,Severe,GREEN_N,62
22,18,27,29,81.7,64.8,84.4,80.3,S,18,Normal,None,Severe,GREEN_E,75
13,13,15,15,54.7,51.2,54.1,50.5,W,26,Normal,None,Moderate,GREEN_N,38
47,45,32,44,100,97.7,100,100,W,71,Normal,None,Severe,GREEN_N,83
48,51,44,50,94.1,100,100,93.5,W,39,Normal,None,Severe,GREEN_E,68
13,1,13,6,46.7,18.2,33.4,58.6,E,4,Breakdown,E,Moderate,GREEN_W,40
2,9,11,12,26,31.1,36.6,29.6,E,9,Breakdown,N,Low,GREEN_E,30
31,32,22,21,87.4,75.5,69.6,71.9,E,14,Ambulance,N,Severe,GREEN_N,35
40,41,20,33,76.6,70.4,78.6,91.1,E,53,Breakdown,S,Severe,GREEN_W,71
36,51,55,54,100,100,97.2,100,S,14,Normal,None,Severe,GREEN_N,65
15,6,9,4,46.5,30.6,31.7,19.4,S,5,Ambulance,N,Moderate,GREEN_N,35
47,33,51,45,98.8,100,100,100,S,53,Normal,None,Severe,GREEN_S,66
41,55,52,50,97.3,100,100,99.5,W,19,Normal,None,Severe,GREEN_E,64
18,23,13,12,63.9,55.6,49.1,53.8,W,2,Breakdown,W,Moderate,GREEN_N,38
42,46,43,43,100,100,100,99.7,W,48,Breakdown,E,Severe,GREEN_S,75
38,41,27,19,73.3,72.6,73.7,64.4,W,32,Ambulance,E,High,GREEN_E,35
49,35,51,50,100,97.7,100,100,N,18,Normal,None,Severe,GREEN_W,81
40,42,22,18,78.9,73.2,76.3,68.8,N,48,Normal,None,High,GREEN_N,58
7,5,2,1,46.7,61.6,22.2,18.4,E,24,Normal,None,Moderate,GREEN_S,34
44,53,55,51,100,95,99.7,100,W,21,Ambulance,N,Severe,GREEN_N,35
28,23,21,27,50.5,72.7,49,62.4,S,15,Normal,None,High,GREEN_S,64
38,35,36,45,92.8,93.8,97,100,W,52,Normal,None,Severe,GREEN_W,70
54,36,41,53,100,100,93.9,99.4,W,58,Normal,None,Severe,GREEN_S,83
37,39,52,41,100,95.8,100,99.9,N,4,Ambulance,E,Severe,GREEN_E,35
7,5,13,11,29.3,51.5,40.7,30.4,S,7,Ambulance,S,Moderate,GREEN_S,35
33,37,26,32,80,80.7,96.3,82.8,N,9,Ambulance,E,Severe,GREEN_E,35
38,40,40,42,80.4,71.8,89.2,75.8,W,61,Normal,None,Severe,GREEN_E,82
12,12,1,5,37.8,45,10,22.7,E,3,Normal,None,Low,GREEN_S,12
38,35,37,40,79.2,82.5,73.1,87.5,W,29,Ambulance,W,Severe,GREEN_W,35
12,28,20,26,50.2,76.7,51.1,65.7,S,35,Normal,None,High,GREEN_S,51
48,44,54,39,100,98.8,100,100,E,13,Ambulance,E,Severe,GREEN_E,35
13,5,10,6,44.1,59.1,39.7,27.1,N,7,Ambulance,S,Moderate,GREEN_S,35
24,9,19,13,56.1,55.5,63.5,71.6,E,16,Ambulance,W,High,GREEN_W,35
6,3,12,1,39.3,24.6,56.8,17.3,E,31,Normal,None,Moderate,GREEN_E,33
49,44,39,35,100,100,100,94.2,S,1,Normal,None,Severe,GREEN_S,70
27,25,22,17,58.7,59.4,48.4,44.9,E,4,Normal,None,Moderate,GREEN_S,32
37,20,32,22,75.1,65.1,77.4,78.5,E,8,Ambulance,W,High,GREEN_W,35
46,43,40,43,94.5,97.7,98,100,N,6,Ambulance,W,Severe,GREEN_W,35
25,32,21,31,77,82.7,90,70,E,30,Ambulance,E,Severe,GREEN_E,35
19,30,34,19,67.4,81.9,89,78,S,11,Ambulance,E,Severe,GREEN_E,35
21,39,27,42,77.4,100,74.9,85.8,S,51,Normal,None,Severe,GREEN_S,56
27,13,24,15,67.1,78.2,66.3,50.4,S,33,Ambulance,S,High,GREEN_S,35
50,40,43,52,100,100,100,100,W,17,Normal,None,Severe,GREEN_E,76
37,18,34,37,86.3,63,69.3,75.1,S,28,Normal,None,High,GREEN_N,54
22,26,24,17,55.4,51.4,65.7,52.2,S,1,Normal,None,High,GREEN_E,54
30,35,41,39,80.1,81.6,83.5,77.3,W,36,Normal,None,Severe,GREEN_E,78
36,43,38,52,100,98,93.5,100,N,31,Ambulance,N,Severe,GREEN_N,35
26,29,36,29,78.7,74,73.3,73.8,W,30,Normal,None,High,GREEN_N,53
21,21,35,33,88.5,71.8,79.9,81.5,N,31,Normal,None,Severe,GREEN_N,77
29,36,21,30,79,81.3,88.7,80.3,W,25,Breakdown,S,Severe,GREEN_E,66
31,20,41,29,73.2,64.1,80.6,78.4,S,2,Breakdown,S,High,GREEN_E,55
15,7,3,9,44.1,30.5,58.9,35.8,E,2,Ambulance,E,Moderate,GREEN_E,35
14,21,14,15,56.2,55,67.5,53.1,E,38,Normal,None,High,GREEN_E,56
37,20,40,33,70.4,77,84.5,77.5,N,20,Ambulance,E,Severe,GREEN_E,35
51,44,35,43,96.6,100,100,100,E,70,Normal,None,Severe,GREEN_S,72
41,44,54,46,100,100,96.2,100,N,18,Ambulance,S,Severe,GREEN_S,35
55,39,33,32,100,99.9,96.3,92.3,N,8,Normal,None,Severe,GREEN_N,83
12,5,8,3,39.4,34,25.3,29.5,E,18,Normal,None,Moderate,GREEN_N,33
39,28,34,37,78.4,65.4,72.8,68.7,N,25,Normal,None,High,GREEN_N,46
12,4,7,15,35,22.6,42.9,35.2,E,42,Normal,None,Moderate,GREEN_E,47
51,33,41,41,100,100,94.9,100,N,15,Ambulance,N,Severe,GREEN_N,35
24,12,24,18,66.9,81.5,59.8,61.2,E,18,Ambulance,S,High,GREEN_S,35
19,40,20,23,74.7,88,99.4,77.6,W,23,Ambulance,E,Severe,GREEN_E,35
19,20,19,23,71,75.2,78.7,76.8,W,7,Normal,None,High,GREEN_E,60
49,48,38,32,100,100,97.1,96.3,N,77,Normal,None,Severe,GREEN_S,78
33,40,32,47,99.6,100,93.8,100,N,1,Ambulance,W,Severe,GREEN_W,35
39,29,39,25,70.6,90.2,85.2,72.5,S,1,Normal,None,Severe,GREEN_S,81
41,52,32,53,98.3,100,88.9,97.8,S,23,Ambulance,S,Severe,GREEN_S,35
42,34,52,53,100,100,96.8,96.5,S,45,Normal,None,Severe,GREEN_N,58
43,34,33,44,100,91.8,100,96.3,E,3,Ambulance,E,Severe,GREEN_E,35
28,28,19,9,66.3,54.5,79.9,49.2,N,27,Ambulance,E,High,GREEN_E,35
32,47,34,38,100,97.3,100,98.9,S,17,Ambulance,E,Severe,GREEN_E,35
46,38,33,46,100,92.5,100,96.8,E,5,Breakdown,S,Severe,GREEN_N,61
52,36,48,40,100,97.6,100,98.6,E,10,Ambulance,E,Severe,GREEN_E,35
20,27,23,23,95.3,82.8,78.4,79.3,S,25,Normal,None,Severe,GREEN_N,66
15,2,10,12,45.4,10.9,25.1,40.3,S,11,Normal,None,Low,GREEN_N,35
1,1,6,9,15.4,26,70,55.3,N,10,Ambulance,E,Moderate,GREEN_E,35
39,32,49,44,100,95.5,97.3,100,E,12,Ambulance,N,Severe,GREEN_N,35
35,18,32,30,79.5,77.5,73.1,76,N,65,Normal,None,Severe,GREEN_N,69
40,32,42,33,100,94.1,100,100,W,46,Normal,None,Severe,GREEN_N,66
9,7,10,3,37.8,26.3,41.9,52.6,W,19,Ambulance,W,Moderate,GREEN_W,35
14,25,20,12,48.2,75.7,64.3,44.2,N,48,Breakdown,N,High,GREEN_S,53
41,19,23,39,74,69.3,80.2,93.1,N,42,Normal,None,Severe,GREEN_W,55
15,10,13,11,38.7,26.6,36.7,29.2,E,28,Normal,None,Moderate,GREEN_N,40
44,40,45,49,100,100,100,100,N,42,Normal,None,Severe,GREEN_E,72
4,2,4,14,30.8,69.6,30.2,56.1,N,18,Breakdown,E,Moderate,GREEN_S,49
45,46,54,32,100,100,100,96,E,33,Ambulance,S,Severe,GREEN_S,35
21,9,9,13,68.5,47.5,81.1,61.2,N,44,Normal,None,High,GREEN_E,55
15,15,15,9,46,36.6,30.5,31.7,N,10,Ambulance,N,Moderate,GREEN_N,35
21,21,9,25,59.3,50.3,54.6,65,W,46,Normal,None,High,GREEN_W,64
21,28,29,34,71.5,73.2,80.3,75.2,W,11,Normal,None,High,GREEN_E,45
34,42,47,51,97.1,97.5,100,100,E,32,Ambulance,E,Severe,GREEN_E,35
10,15,8,8,57.4,67.2,47.9,55.6,N,49,Normal,None,High,GREEN_S,60
13,13,12,3,38.3,28.9,37.5,18.7,N,10,Breakdown,E,Low,GREEN_N,12
46,32,32,50,100,100,100,100,W,24,Breakdown,S,Severe,GREEN_N,61
5,1,12,15,27.3,19.9,63.8,48.9,W,9,Ambulance,E,Moderate,GREEN_E,35
2,4,8,3,18.8,22.5,50.8,60.5,E,30,Ambulance,W,Moderate,GREEN_W,35
26,9,9,25,82.2,55.8,42.2,68.5,S,32,Ambulance,N,High,GREEN_N,35
46,34,54,32,100,100,100,99.7,W,30,Ambulance,S,Severe,GREEN_S,35
17,28,17,8,74.8,65.3,52.4,48.9,N,2,Ambulance,N,High,GREEN_N,35
5,11,5,15,59.2,36.4,17.3,46.8,N,10,Ambulance,N,Moderate,GREEN_N,35
30,30,19,25,77.7,82.2,71.3,94.1,E,26,Normal,None,Severe,GREEN_W,79
14,12,11,28,79.6,55.9,48.1,69.3,E,15,Ambulance,N,High,GREEN_N,35
14,24,12,11,48.2,67.5,45.7,79.1,S,38,Normal,None,High,GREEN_W,55
31,23,18,30,70.2,72.8,65.6,82,W,20,Breakdown,E,High,GREEN_W,50
47,54,52,47,94.3,100,100,100,E,42,Normal,None,Severe,GREEN_W,70
12,17,8,11,52.2,53.9,50.5,54.9,S,30,Breakdown,N,Moderate,GREEN_W,42
26,21,19,36,70.9,67.3,74.4,86.1,W,33,Normal,None,High,GREEN_W,45
19,41,33,20,92.6,84.2,69.6,64.8,E,5,Ambulance,N,Severe,GREEN_N,35
31,24,18,34,79.9,89,74.9,80,S,45,Normal,None,Severe,GREEN_S,67
45,46,32,40,100,100,96,100,E,37,Normal,None,Severe,GREEN_W,81
19,20,25,19,87.1,78.7,81.8,69.7,S,24,Ambulance,N,Severe,GREEN_N,35
39,35,40,36,100,92.1,100,100,N,33,Ambulance,E,Severe,GREEN_E,35
38,51,39,40,98.4,100,100,98.2,S,13,Ambulance,E,Severe,GREEN_E,35
42,32,43,48,100,99.5,100,100,W,6,Ambulance,E,Severe,GREEN_E,35
1,15,4,9,61.3,51,17,28,S,26,Ambulance,N,Moderate,GREEN_N,35
39,39,49,52,95.4,100,100,100,S,32,Normal,None,Severe,GREEN_W,72
9,15,13,9,52.4,68.1,52.1,74.4,E,33,Ambulance,W,High,GREEN_W,35
22,28,33,21,72.5,81,74,90.6,N,9,Ambulance,W,Severe,GREEN_W,35
39,33,34,51,92.7,100,100,100,S,37,Normal,None,Severe,GREEN_W,69
30,37,18,21,77.7,77.3,65.5,84.2,S,28,Normal,None,Severe,GREEN_W,65
35,33,29,35,98.3,72.9,76.4,83.3,N,30,Normal,None,Severe,GREEN_N,79
12,12,24,14,47,58.9,63.7,55.2,N,16,Breakdown,N,High,GREEN_E,49
36,32,37,32,100,100,96.2,100,S,1,Ambulance,N,Severe,GREEN_N,35
55,48,47,43,99.7,100,96,100,S,28,Ambulance,W,Severe,GREEN_W,35
12,2,10,3,54.9,14.2,43,20,W,22,Normal,None,Moderate,GREEN_N,34
52,47,36,37,100,100,94.6,98.9,E,13,Normal,None,Severe,GREEN_N,62
47,54,51,46,100,97.6,100,95.1,E,14,Normal,None,Severe,GREEN_E,66
2,9,5,9,23.7,57.1,29,42.2,N,8,Normal,None,Moderate,GREEN_S,41
43,55,36,37,100,100,100,95.2,N,23,Ambulance,S,Severe,GREEN_S,35
8,21,10,9,48.1,59,45.3,47.2,S,37,Normal,None,Moderate,GREEN_S,50
31,21,19,36,76,74.5,68.9,82.3,N,1,Breakdown,E,High,GREEN_W,60
39,33,53,48,91.2,100,100,100,N,53,Breakdown,N,Severe,GREEN_E,62
25,30,39,29,77.7,94.3,74.1,82.4,N,8,Ambulance,S,Severe,GREEN_S,35
22,17,10,12,58.4,62.3,68.6,50.7,S,13,Ambulance,E,High,GREEN_E,35
50,41,39,39,100,100,100,95.2,N,9,Ambulance,E,Severe,GREEN_E,35
33,26,36,37,80.3,75.2,76.2,89.5,S,21,Normal,None,Severe,GREEN_W,83
23,24,25,28,74,49.4,62.7,52.8,S,51,Breakdown,W,High,GREEN_N,57
23,26,20,11,54.1,67.8,49.5,53.1,S,49,Normal,None,High,GREEN_S,61
2,6,7,10,22.4,28.6,56.2,43.1,N,19,Normal,None,Moderate,GREEN_E,40
40,38,54,55,100,92.6,100,100,S,10,Normal,None,Severe,GREEN_N,58
10,1,2,7,39.9,25.1,17.7,51.5,E,22,Ambulance,W,Moderate,GREEN_W,35
8,2,14,4,36.2,16.8,50.3,56.5,N,11,Ambulance,W,Moderate,GREEN_W,35
15,6,2,12,45.9,24.8,14.4,34.5,S,31,Breakdown,E,Low,GREEN_N,34
25,35,24,39,79.1,71.8,73,83.4,W,17,Normal,None,Severe,GREEN_W,55
38,37,32,41,94,100,99.4,95.8,N,32,Normal,None,Severe,GREEN_S,73
27,21,28,23,74.3,74.8,81.3,66.7,E,23,Ambulance,E,High,GREEN_E,35
28,24,21,35,80.9,69.3,67.2,83.3,S,8,Ambulance,W,High,GREEN_W,35
44,40,55,42,100,97.9,100,92.4,S,6,Ambulance,N,Severe,GREEN_N,35
28,8,23,11,67.7,45.8,52.4,78.6,S,29,Ambulance,W,High,GREEN_W,35
9,11,28,22,54,49.5,69.6,62.8,S,60,Normal,None,High,GREEN_E,61
29,23,28,19,83.2,97.4,69.9,77,S,7,Ambulance,S,Severe,GREEN_S,35
18,37,21,28,66.4,87.9,68.9,80.7,N,31,Ambulance,S,High,GREEN_S,35
22,8,24,10,68.6,48.1,80.7,43.9,S,18,Normal,None,High,GREEN_E,63
37,40,45,37,100,100,95.5,100,W,1,Ambulance,W,Severe,GREEN_W,35
22,17,20,28,55,52.7,57.8,65,N,17,Normal,None,High,GREEN_W,56
10,2,8,3,49.4,15,41.5,20.5,S,12,Normal,None,Moderate,GREEN_N,46
8,3,9,11,34.1,51.4,30.5,38.4,E,26,Ambulance,S,Moderate,GREEN_S,35
29,28,19,35,73.7,89.6,75.9,80.7,E,54,Normal,None,Severe,GREEN_S,73
11,14,11,14,34.2,35.6,35.2,24.9,E,22,Ambulance,S,Moderate,GREEN_S,35
33,37,44,51,92.7,94.1,100,100,E,32,Ambulance,E,Severe,GREEN_E,35
